id,username,date,tweet
1678397210873004032,WattyRacing,2023-07-10 13:34:12+00:00, Amy_JessicaJ Good choice plenty hotels near the stadium that you can book also very good tube access from Central London on the Bakerloo Metropolitan and Jubilee lines 
1678397148453281798,DebraBe16141698,2023-07-10 13:33:57+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678396817250349057,Kur0Ki5h1,2023-07-10 13:32:38+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678396555605180416,suttonlin,2023-07-10 13:31:36+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678395880687149057,WendtheWalker,2023-07-10 13:28:55+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678395141613051904,PrudenceAb68070,2023-07-10 13:25:59+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678395119672729600,Ex_Sm3,2023-07-10 13:25:54+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678395111757979651,MncpoM,2023-07-10 13:25:52+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678394128512548867,ScottEl64265153,2023-07-10 13:21:57+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678394104709881857,anythinggrows1,2023-07-10 13:21:52+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
1678393278083866624,josephi63830311,2023-07-10 13:18:35+00:00,RT WendtheWalker Not a good weekend for the hardworking British taxpayer was it RishiSunak amp SuellaBraverman Another record broken of 
