id,username,date,tweet
1680913927633248259,JENGbA,2023-07-17 12:14:44+00:00,"RT @GMIAU: 🚨Open letter🚨

We have written a letter to @SuellaBraverman and @RobertJenrick signed by 30+ organisations across the North West…"
1680913921178476544,HetalWadhan,2023-07-17 12:14:43+00:00,"@Hindware_India 1. Nature's Call   
2. Hot Water Shower   
3. 5 Star Hotel Bathroom

@Hindware_India ❤️… https://t.co/pMZ0GHj56U"
1680913913112850433,ynrxptra,2023-07-17 12:14:41+00:00,@luculucuaaan semacam hotel books
1680913894095704064,kaneenikasinha,2023-07-17 12:14:36+00:00,"In PhD city, Kingston after many years. Walked to Lake Ontario right after checking into the hotel.

Pic 1: used to… https://t.co/ccnwsz72hh"
1680913888546627584,seaserg2008,2023-07-17 12:14:35+00:00,"RT @incruises: All-new luxurious accommodations, award-winning cuisine, #Hawaii's largest private art collection, locally-inspired spa trea…"
1680913885065523203,Hoe_shva,2023-07-17 12:14:34+00:00,"RT @svtranslation: bro and marble conference #joshua

🗣️ a place in dubai that left the biggest impression on u
🦌 during our tours, we’ve b…"
1680913883425394688,classiflied77,2023-07-17 12:14:34+00:00,"@troonytoons The Ha,ha Hotel"
1680913871786106884,GillehPanic,2023-07-17 12:14:31+00:00,"Hotel booked, flights booked so now to book a hire car and my holiday is completely booked. Roll on September."
1680913870796324864,Pookeynoodle1,2023-07-17 12:14:31+00:00,"RT @MrsLouiseWS: RT 
This is Sasha Marsden. In 2013 She was 16 years old when she was lured to a job interview as a part time cleaner at a…"
1680913870225920001,BeezertheGeezer,2023-07-17 12:14:31+00:00,"@redsteeze @ChristinaPushaw @OliLondonTV I’ll save you minutes of research, perhaps they live in Ibiza, it’s not on… https://t.co/aYiaVshQzg"
1680913865268183041,TheeRealBellaB,2023-07-17 12:14:30+00:00,RT @lyemcfly: A good hotel with a nice lobby does something to me. A feeling air bnb can’t give.
1680913857039015937,me_hirst,2023-07-17 12:14:28+00:00,RT @NHPUKOfficial: Every time I pay my tax to the Government I think about the hotel bill I am forced to pay &amp; that I haven’t even stayed i…
1680913849623666689,laitavalenzuela,2023-07-17 12:14:26+00:00,"RT @transitions0101: Maybe it's the editing, but there's something incredibly humbling about Nino eating cup noodles in a hotel in Mongolia…"
1680913842082283521,mwoozi,2023-07-17 12:14:24+00:00,"RT @hzarchive: the cast said palazzo versace (designer hotel in dubai) left them a strong impression, and hoshi started singing versace on…"
1680913838965760002,Riddick_FX,2023-07-17 12:14:23+00:00,"RT @UpshotTowers: Diego Armando Maradona. Three words synonymous with hedonism, audacity and sheer batshit craziness. 

But perhaps no stor…"
1680913834708705281,guru_ashis,2023-07-17 12:14:22+00:00,"@Hindware_India @Hindware_India
1. Nature's Call
2. Hot Water Shower
3. 5 Star Hotel Like Bathroom

#HappyEmojiDay… https://t.co/E35QT4WWeG"
1680913834091880448,Noworinfive,2023-07-17 12:14:22+00:00,RT @NHPUKOfficial: Every time I pay my tax to the Government I think about the hotel bill I am forced to pay &amp; that I haven’t even stayed i…
1680913830799343617,strategistmag,2023-07-17 12:14:21+00:00,I'd love to report exciting goings-on from the emergency response to the Royal Albion #hotel #fire on #Brighton sea… https://t.co/lha6y4TFGm
1680913824273113088,EnviroMeg,2023-07-17 12:14:20+00:00,"@centrismxtreme @NjbBari3 Yup, we got COVID overseas last year, luckily found a hotel to quarantine in and changed… https://t.co/WhokH0Asgl"
1680913813414002688,PalmTreeReading,2023-07-17 12:14:17+00:00,"@Flipflopsteps Split the difference, and get a private room at the hostel! Still cheaper than a hotel, but has the… https://t.co/x4ryLRyMxo"
1680913811782369280,harding5319,2023-07-17 12:14:17+00:00,RT @NHPUKOfficial: Every time I pay my tax to the Government I think about the hotel bill I am forced to pay &amp; that I haven’t even stayed i…
1680913810738016256,jakeamara,2023-07-17 12:14:17+00:00,RT @jeffsimbrown: @SirMcEnoch1 Amuge Ritah from City Royal Resort Hotel shares how high tax and interest rates on loans have suffocated man…
1680913809500786688,brief_pelican,2023-07-17 12:14:16+00:00,RT @LetlapaMphahlel: The PAC &amp; Azapo will hold joint media conference on the  outcomes of the election summit held yesterday. It is schedul…
1680913807105769473,greenpac1,2023-07-17 12:14:16+00:00,RT @FirstThemNEWS: Carlethia “Carlee” Nichole Russell has been found alive in Hoover Alabama. She was taken to UAB hospital. *Unconfirmed*…
1680913806845784064,Stephen17073442,2023-07-17 12:14:16+00:00,RT @NHPUKOfficial: Every time I pay my tax to the Government I think about the hotel bill I am forced to pay &amp; that I haven’t even stayed i…
1680913801208627203,MAREGONZALO,2023-07-17 12:14:14+00:00,"RT @MAREGONZALO: @SiriusBShaman But they have beer and pizza to watch TV, and luckily can afford to go for two weeks to the swimming pool i…"
1680913785383534594,salmabanks_,2023-07-17 12:14:10+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680913779293589507,mylasthorang,2023-07-17 12:14:09+00:00,"RT @hzarchive: the cast said palazzo versace (designer hotel in dubai) left them a strong impression, and hoshi started singing versace on…"
1680913768602288133,BlackCharger13,2023-07-17 12:14:06+00:00,"RT @RCUpadhyay14: Mera Abdul Aisa Nahi Hai? New tricks of the trade?
Shamsuddin changed his own name &amp; that of his father in Aadhar to trap…"
1680913767893221379,emmanuelnwikpo,2023-07-17 12:14:06+00:00,"RT @fisayosoyombo: Last Wednesday, around noon, @PoliceNG officials in Ijegun, Lagos, arrested 5 men at a hotel bar, claiming a robbery inc…"
