id,username,date,tweet
1680897201227153408,boy_motel,2023-07-17 11:08:16+00:00,@carussodool I don’t want to even talk.. like just listen to music and enjoy the experience
1680897058222252033,MeepMeepNation,2023-07-17 11:07:42+00:00,RT @MJAcquiredTaste: This is what the site of the Alamodome looked like before its construction. Don’t tell me San Antonio would be better…
1680896915502690305,B_J_Davis,2023-07-17 11:07:08+00:00,"RT @SilvinaFlorida: Motel Sunset, acrylics  🎨 Stephen Morath, American https://t.co/sSzSA9TEjm"
1680896682060398592,carussodool,2023-07-17 11:06:13+00:00,@boy_motel While focusing more on potholes than enjoying the conversation with you. https://t.co/OZmrGVUUUv
1680896534395645958,TequilaJedi,2023-07-17 11:05:38+00:00,"@misslarrydavid_ The D-Cup Pub Lot Challenge 

Aside from the red Astro Boy boots, everything looks quite natural a… https://t.co/qU3rztzaXR"
1680895621601845251,boy_motel,2023-07-17 11:02:00+00:00,I need a late night drive.. the one you go for after the rain has stopped 😭😭😭😭
1680894890421493760,Kachimbanefo,2023-07-17 10:59:06+00:00,"@drsenen @amietorii That's not their compound..
Be like motel.."
1680894443241590785,boy_motel,2023-07-17 10:57:19+00:00,"Even if I’m a fly, someone should please use slippers and hit me🙏🙏🙏 https://t.co/YGe5N3H8F1"
1680894358491365377,Chatasia2,2023-07-17 10:56:59+00:00,RT @the_blite: He died of a heart attack due to high-blood pressure with a sexworker in a cheap motel.
1680894326564433923,duvaldrunks,2023-07-17 10:56:51+00:00,Whatsup with this motel 6 carpet in the White House?!? https://t.co/NU45JU0oWT
1680894294855413761,LPM24K,2023-07-17 10:56:44+00:00,👮BUSTED~ITS GOING DOWN AT SOME HOTEL/MOTEL 🏩 CPS INVOLVEDMENT 🚓 https://t.co/wG4i4tB9FS via @YouTube
1680894035156713472,boy_motel,2023-07-17 10:55:42+00:00,@Tvchukwu Make I no catch you for university road oooooooo!
1680893984183402497,Virgosgroove4L,2023-07-17 10:55:29+00:00,RT @the_blite: He died of a heart attack due to high-blood pressure with a sexworker in a cheap motel.
