id,username,date,tweet
1680467917903904768,ihyvulture,2023-07-16 06:42:27+00:00,"for a 100 dollar motel, this is ass. ac is fucking ass, im practically sleeping next to it. sweating my fucking balls off."
1680467830041460736,greggpopapill,2023-07-16 06:42:06+00:00,"RT @ChaseEnCashe: Shitttttt

-The greyhound gon be about $100
-I’m putting her in a Super 8 motel, so that’s about $180 for 3 days 
-McDona…"
1680467703205871618,Emperor_Jesse,2023-07-16 06:41:36+00:00,"Flight - hopefully they been on a plane before so they know the tier of ticket they that is standard
Hotel - gotta… https://t.co/RsWAJAj4tb"
1680466647495192577,tommystargirl,2023-07-16 06:37:24+00:00,RT @britishcigars: this is literally lana del rey wannabe born to die motel 6 carmen take me to paris i talk to jesus ride bang bang kiss k…
1680466291134701568,trailwalkerAB,2023-07-16 06:36:00+00:00,@Terikajayy She was found at a motel. She’s alive. I agree with you. We should all be jumping for joy. These wins d… https://t.co/dtmhNCAXLq
1680466116387430401,Emperor_Jesse,2023-07-16 06:35:18+00:00,"RT @ChaseEnCashe: Shitttttt

-The greyhound gon be about $100
-I’m putting her in a Super 8 motel, so that’s about $180 for 3 days 
-McDona…"
1680465513221341184,osmondmcleod,2023-07-16 06:32:54+00:00,"@publiclawjunkie @geodrewgm @rachyland Good skill but how's your back these days? 😬

I did a stint cleaning a motel… https://t.co/bMc4lI3klo"
1680463781103828993,Monkeemagic,2023-07-16 06:26:01+00:00,"RT @GayMaxine: This is important. Paula Benett, chief fundraiser for National,  who started the people living in cars/motel pipeline, in th…"
1680463250050416642,trailwalkerAB,2023-07-16 06:23:54+00:00,@kaleta_burruto @Samm079 @jacbro35 @_10toLIFE She was found at a motel taken to hospital and now home.
1680462921334243328,JonnyBoomer60,2023-07-16 06:22:36+00:00,@severinacroci Me too! I haven't watched TV since 2007 except for hospital stays. But when I went to see Journey in… https://t.co/2GK0IGHbrc
1680462483738497024,Virtualhuman10,2023-07-16 06:20:52+00:00,@PixieWarrior22 This story doesn’t make sense. She saw a kid? Got trafficked? Went to a motel? Got away? Then got a… https://t.co/y4XWartUd0
