id,username,date,tweet
1680891267042115584,marweeezyy,2023-07-17 10:44:42+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680891076427563008,hj2802,2023-07-17 10:43:56+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680891002158981121,penyistas,2023-07-17 10:43:39+00:00,"@hcchotels I am so sorry to hear that HCC Open closed, but thank you so much for replying to me. My family and I vi… https://t.co/q52uwxZe5g"
1680890154670538752,_Fraz7,2023-07-17 10:40:16+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680888473018826753,wtmtml,2023-07-17 10:33:36+00:00,"RT @wtmtml: Education,financial leadings management , business leading management, organizational leading management, therm leading managem…"
1680887812386684928,Adz_91_,2023-07-17 10:30:58+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680887794334351364,OwlieBird,2023-07-17 10:30:54+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680887752894676994,middayydreaming,2023-07-17 10:30:44+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680885931010654211,queeenkaf,2023-07-17 10:23:29+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680885463488290816,raamidhalacrew,2023-07-17 10:21:38+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680884730378481664,sidoradaexplora,2023-07-17 10:18:43+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680884554582597633,ayaanhxss,2023-07-17 10:18:01+00:00,RT @mertesakib: Hotel staff need cultural sensitivity training to understand if they see a water bottle in the toilet not to throw it out
1680884396251807744,KLadig,2023-07-17 10:17:24+00:00,@DocRlvers @D_R_Hamilton @nye_raymond @RonMadison11 @PicturesFoIder @TheJohnChristie I went on vacation this weeken… https://t.co/7dzf4Pgn8g
